,loss,train_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/latent_dim,config/train_loop_config/hidden_dim,config/train_loop_config/lr,config/train_loop_config/kld_rigidity,config/train_loop_config/bias_rigidity,config/train_loop_config/effect_rigidity,config/train_loop_config/batch_size
42,0.008580377325415611,0.010085358284413815,1764016290,,False,43,6a6fc_00003,2025-11-24_15-31-30,2.5016326904296875,440.3597660064697,197531,cpu019,10.100.10.19,440.3597660064697,43,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
43,0.008370810188353062,0.006566687952727079,1764016292,,False,44,6a6fc_00003,2025-11-24_15-31-32,2.459635019302368,442.8194010257721,197531,cpu019,10.100.10.19,442.8194010257721,44,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
44,0.008282407186925411,0.011062771081924438,1764016295,,False,45,6a6fc_00003,2025-11-24_15-31-35,2.457267999649048,445.27666902542114,197531,cpu019,10.100.10.19,445.27666902542114,45,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
45,0.008522032760083675,0.002430418273434043,1764016297,,False,46,6a6fc_00003,2025-11-24_15-31-37,2.463953733444214,447.74062275886536,197531,cpu019,10.100.10.19,447.74062275886536,46,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
46,0.00853706058114767,0.0033404682762920856,1764016300,,False,47,6a6fc_00003,2025-11-24_15-31-40,2.452113389968872,450.19273614883423,197531,cpu019,10.100.10.19,450.19273614883423,47,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
47,0.015133407898247242,0.0020127114839851856,1764016302,,False,48,6a6fc_00003,2025-11-24_15-31-42,2.495008707046509,452.68774485588074,197531,cpu019,10.100.10.19,452.68774485588074,48,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
48,0.008811530657112598,0.012101319618523121,1764016305,,False,49,6a6fc_00003,2025-11-24_15-31-45,2.4782447814941406,455.1659896373749,197531,cpu019,10.100.10.19,455.1659896373749,49,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
49,0.008814976550638676,0.001207504770718515,1764016307,,False,50,6a6fc_00003,2025-11-24_15-31-47,2.4751124382019043,457.6411020755768,197531,cpu019,10.100.10.19,457.6411020755768,50,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
50,0.008289842866361141,0.0017441866220906377,1764016310,,False,51,6a6fc_00003,2025-11-24_15-31-50,2.463355302810669,460.10445737838745,197531,cpu019,10.100.10.19,460.10445737838745,51,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
51,0.008296375162899494,0.011894138529896736,1764016312,,False,52,6a6fc_00003,2025-11-24_15-31-52,2.4829273223876953,462.58738470077515,197531,cpu019,10.100.10.19,462.58738470077515,52,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
52,0.00844101794064045,0.1091558188199997,1764016315,,False,53,6a6fc_00003,2025-11-24_15-31-55,2.4753003120422363,465.0626850128174,197531,cpu019,10.100.10.19,465.0626850128174,53,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
53,0.008166463114321232,0.008336812257766724,1764016317,,False,54,6a6fc_00003,2025-11-24_15-31-57,2.5013840198516846,467.56406903266907,197531,cpu019,10.100.10.19,467.56406903266907,54,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
54,0.008017855696380138,0.00010033306898549199,1764016320,,False,55,6a6fc_00003,2025-11-24_15-32-00,2.4684348106384277,470.0325038433075,197531,cpu019,10.100.10.19,470.0325038433075,55,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
55,0.008590945973992348,0.00463034026324749,1764016322,,False,56,6a6fc_00003,2025-11-24_15-32-02,2.4811370372772217,472.5136408805847,197531,cpu019,10.100.10.19,472.5136408805847,56,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
56,0.008635525591671467,0.0009464104659855366,1764016325,,False,57,6a6fc_00003,2025-11-24_15-32-05,2.4991352558135986,475.0127761363983,197531,cpu019,10.100.10.19,475.0127761363983,57,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
57,0.008431628346443176,0.0013108918210491538,1764016327,,False,58,6a6fc_00003,2025-11-24_15-32-07,2.4931139945983887,477.5058901309967,197531,cpu019,10.100.10.19,477.5058901309967,58,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
58,0.011006246320903301,0.001609719474799931,1764016330,,False,59,6a6fc_00003,2025-11-24_15-32-10,2.4771387577056885,479.9830288887024,197531,cpu019,10.100.10.19,479.9830288887024,59,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
59,0.008279426023364067,0.006763658486306667,1764016332,,False,60,6a6fc_00003,2025-11-24_15-32-12,2.4812710285186768,482.46429991722107,197531,cpu019,10.100.10.19,482.46429991722107,60,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
60,0.009284145198762417,0.0031536894384771585,1764016335,,False,61,6a6fc_00003,2025-11-24_15-32-15,2.5103583335876465,484.9746582508087,197531,cpu019,10.100.10.19,484.9746582508087,61,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
61,0.00783094484359026,0.01657779887318611,1764016337,,False,62,6a6fc_00003,2025-11-24_15-32-17,2.4714579582214355,487.44611620903015,197531,cpu019,10.100.10.19,487.44611620903015,62,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
62,0.008097910322248936,0.0010411061812192202,1764016340,,False,63,6a6fc_00003,2025-11-24_15-32-20,2.468548059463501,489.91466426849365,197531,cpu019,10.100.10.19,489.91466426849365,63,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
63,0.008423064835369587,0.0008778480114415288,1764016342,,False,64,6a6fc_00003,2025-11-24_15-32-22,2.4841818809509277,492.3988461494446,197531,cpu019,10.100.10.19,492.3988461494446,64,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
64,0.009087036363780499,0.027487771585583687,1764016345,,False,65,6a6fc_00003,2025-11-24_15-32-25,2.4729413986206055,494.8717875480652,197531,cpu019,10.100.10.19,494.8717875480652,65,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
65,0.020374609157443047,0.015614989213645458,1764016347,,False,66,6a6fc_00003,2025-11-24_15-32-27,2.475005626678467,497.34679317474365,197531,cpu019,10.100.10.19,497.34679317474365,66,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
66,0.008455234579741955,0.014795035123825073,1764016350,,False,67,6a6fc_00003,2025-11-24_15-32-30,2.5036113262176514,499.8504045009613,197531,cpu019,10.100.10.19,499.8504045009613,67,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
67,0.008170027285814285,0.0001271702058147639,1764016352,,False,68,6a6fc_00003,2025-11-24_15-32-32,2.4686319828033447,502.31903648376465,197531,cpu019,10.100.10.19,502.31903648376465,68,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
68,0.007896526716649532,0.01109910849481821,1764016354,,False,69,6a6fc_00003,2025-11-24_15-32-34,2.4739530086517334,504.7929894924164,197531,cpu019,10.100.10.19,504.7929894924164,69,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
69,0.00810237042605877,0.00284134061075747,1764016357,,False,70,6a6fc_00003,2025-11-24_15-32-37,2.4448130130767822,507.23780250549316,197531,cpu019,10.100.10.19,507.23780250549316,70,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
70,0.007809320464730263,0.0029791523702442646,1764016359,,False,71,6a6fc_00003,2025-11-24_15-32-39,2.461038589477539,509.6988410949707,197531,cpu019,10.100.10.19,509.6988410949707,71,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
71,0.008356310427188873,0.002114218892529607,1764016362,,False,72,6a6fc_00003,2025-11-24_15-32-42,2.4570577144622803,512.155898809433,197531,cpu019,10.100.10.19,512.155898809433,72,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
72,0.008885922841727734,0.012360326945781708,1764016364,,False,73,6a6fc_00003,2025-11-24_15-32-44,2.47055983543396,514.626458644867,197531,cpu019,10.100.10.19,514.626458644867,73,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
73,0.007989831268787384,0.001870200503617525,1764016367,,False,74,6a6fc_00003,2025-11-24_15-32-47,2.4157159328460693,517.042174577713,197531,cpu019,10.100.10.19,517.042174577713,74,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
74,0.007883517071604729,0.007653045933693647,1764016369,,False,75,6a6fc_00003,2025-11-24_15-32-49,2.4606094360351562,519.5027840137482,197531,cpu019,10.100.10.19,519.5027840137482,75,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
75,0.007660453207790852,0.01734204776585102,1764016372,,False,76,6a6fc_00003,2025-11-24_15-32-52,2.4796290397644043,521.9824130535126,197531,cpu019,10.100.10.19,521.9824130535126,76,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
76,0.007973537780344486,0.0034433817490935326,1764016374,,False,77,6a6fc_00003,2025-11-24_15-32-54,2.512288808822632,524.4947018623352,197531,cpu019,10.100.10.19,524.4947018623352,77,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
77,0.007765592075884342,0.018285827711224556,1764016377,,False,78,6a6fc_00003,2025-11-24_15-32-57,2.4660000801086426,526.9607019424438,197531,cpu019,10.100.10.19,526.9607019424438,78,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
78,0.008155693300068378,0.07232064753770828,1764016379,,False,79,6a6fc_00003,2025-11-24_15-32-59,2.4927761554718018,529.4534780979156,197531,cpu019,10.100.10.19,529.4534780979156,79,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
79,0.008907218463718891,0.0029581673443317413,1764016382,,False,80,6a6fc_00003,2025-11-24_15-33-02,2.453697919845581,531.9071760177612,197531,cpu019,10.100.10.19,531.9071760177612,80,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
80,0.15750110149383545,0.013235394842922688,1764016384,,False,81,6a6fc_00003,2025-11-24_15-33-04,2.5020291805267334,534.409205198288,197531,cpu019,10.100.10.19,534.409205198288,81,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
81,0.013051241636276245,0.008914384059607983,1764016387,,False,82,6a6fc_00003,2025-11-24_15-33-07,2.483022689819336,536.8922278881073,197531,cpu019,10.100.10.19,536.8922278881073,82,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
82,0.011927631683647633,0.006361755076795816,1764016389,,False,83,6a6fc_00003,2025-11-24_15-33-09,2.505213737487793,539.3974416255951,197531,cpu019,10.100.10.19,539.3974416255951,83,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
83,0.01006456557661295,0.005886849481612444,1764016392,,False,84,6a6fc_00003,2025-11-24_15-33-12,2.451585292816162,541.8490269184113,197531,cpu019,10.100.10.19,541.8490269184113,84,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
84,0.009261591359972954,0.006902674678713083,1764016394,,False,85,6a6fc_00003,2025-11-24_15-33-14,2.5759975910186768,544.4250245094299,197531,cpu019,10.100.10.19,544.4250245094299,85,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
85,0.00913180224597454,0.015347675420343876,1764016397,,False,86,6a6fc_00003,2025-11-24_15-33-17,2.4526827335357666,546.8777072429657,197531,cpu019,10.100.10.19,546.8777072429657,86,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
86,0.008431512862443924,0.009777615778148174,1764016399,,False,87,6a6fc_00003,2025-11-24_15-33-19,2.49227237701416,549.3699796199799,197531,cpu019,10.100.10.19,549.3699796199799,87,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
87,0.008409228175878525,0.003959613852202892,1764016402,,False,88,6a6fc_00003,2025-11-24_15-33-22,2.446495771408081,551.8164753913879,197531,cpu019,10.100.10.19,551.8164753913879,88,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
88,0.00814895611256361,0.0045563941821455956,1764016404,,False,89,6a6fc_00003,2025-11-24_15-33-24,2.495760679244995,554.3122360706329,197531,cpu019,10.100.10.19,554.3122360706329,89,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
89,0.00809257011860609,0.002635347656905651,1764016406,,False,90,6a6fc_00003,2025-11-24_15-33-27,2.4530017375946045,556.7652378082275,197531,cpu019,10.100.10.19,556.7652378082275,90,5,"[4, 8, 16, 32, 64, 32, 16, 8, 4]",0.0015136456990297263,0.01,1000,0,32
